DATE,PRCP,SNOW,TMAX,TMIN,AVG_Temp
3/24/2012,0.3,0,18.3,8.3,13.3
3/25/2012,1.5,0,11.1,7.2,9.15
3/26/2012,0,0,12.2,1.1,6.65
3/27/2012,0,0,10.6,-1.1,4.75
3/28/2012,0.5,0,19.4,6.7,13.05
3/29/2012,0,0,16.1,6.1,11.1
3/30/2012,2.8,0,13.9,4.4,9.15
3/31/2012,6.6,0,6.1,3.3,4.7
4/1/2012,13,0,11.1,5.6,8.35
4/2/2012,1,0,13.9,4.4,9.15
4/3/2012,0,0,17.8,4.4,11.1
4/4/2012,0,0,20,8.3,14.15
4/5/2012,0,0,14.4,5.6,10
4/6/2012,0,0,15,3.3,9.15
4/7/2012,0,0,16.1,4.4,10.25
4/8/2012,0,0,19.4,6.7,13.05
4/9/2012,0,0,17.8,9.4,13.6
4/10/2012,0,0,15.6,7.2,11.4
4/11/2012,0,0,11.7,6.1,8.9
4/12/2012,0,0,16.1,6.1,11.1
4/13/2012,0,0,18.3,6.1,12.2
4/14/2012,0,0,22.2,10,16.1
4/15/2012,0,0,25,14.4,19.7
4/16/2012,0,0,31.1,18.3,24.7
4/17/2012,0,0,25.6,16.1,20.85
4/18/2012,0.3,0,16.7,9.4,13.05
4/19/2012,1,0,21.1,8.3,14.7
4/20/2012,0,0,21.7,12.2,16.95
4/21/2012,5.6,0,21.7,12.2,16.95
4/22/2012,62.2,0,12.2,7.8,10
4/23/2012,5.6,0,12.2,5.6,8.9
4/24/2012,0,0,15,5,10
4/25/2012,0,0,16.7,6.1,11.4
4/26/2012,0.8,0,16.1,7.2,11.65
4/27/2012,1,0,13.3,5,9.15
4/28/2012,0,0,15.6,3.3,9.45
4/29/2012,0,0,17.2,6.7,11.95
4/30/2012,0,0,16.7,6.1,11.4
5/1/2012,15.7,0,20,10.6,15.3
5/2/2012,2,0,11.7,10,10.85
5/3/2012,11.9,0,14.4,10,12.2
5/4/2012,2.5,0,22.8,12.2,17.5
5/5/2012,0,0,17.2,13.3,15.25
5/6/2012,0,0,18.3,11.7,15
5/7/2012,0.3,0,18.3,11.1,14.7
5/8/2012,1,0,18.9,12.8,15.85
5/9/2012,8.4,0,20.6,13.9,17.25
5/10/2012,4.8,0,17.8,11.1,14.45
5/11/2012,0,0,20,9.4,14.7
5/12/2012,0,0,25.6,11.7,18.65
5/13/2012,0,0,27.2,17.2,22.2
5/14/2012,0,0,21.1,17.2,19.15
5/15/2012,13.7,0,18.3,16.1,17.2
5/16/2012,2.3,0,25.6,16.1,20.85
5/17/2012,0,0,22.2,11.7,16.95
5/18/2012,0,0,22.2,12.2,17.2
5/19/2012,0,0,26.7,11.7,19.2
5/20/2012,0,0,25.6,13.9,19.75
5/21/2012,35.6,0,16.7,13.9,15.3
5/22/2012,5.8,0,21.1,15.6,18.35
5/23/2012,0.8,0,23.9,17.8,20.85
5/24/2012,24.1,0,18.9,16.7,17.8
5/25/2012,0,0,23.9,15.6,19.75
5/26/2012,0.5,0,28.9,19.4,24.15
5/27/2012,1.5,0,27.2,17.8,22.5
5/28/2012,0,0,31.7,21.7,26.7
5/29/2012,5.3,0,31.7,20,25.85
5/30/2012,0.3,0,24.4,20,22.2
5/31/2012,0,0,26.1,18.9,22.5
6/1/2012,6.4,0,23.3,16.7,20
6/2/2012,9.9,0,23.9,16.1,20
6/3/2012,0.3,0,24.4,14.4,19.4
6/4/2012,4.6,0,17.2,12.2,14.7
6/5/2012,0.3,0,17.8,10.6,14.2
6/6/2012,0.3,0,22.2,12.2,17.2
6/7/2012,0.3,0,25.6,14.4,20
6/8/2012,0,0,27.2,15.6,21.4
6/9/2012,0,0,25.6,17.8,21.7
6/10/2012,0,0,28.9,18.9,23.9
6/11/2012,0,0,25,17.8,21.4
6/12/2012,25.9,0,22.2,18.3,20.25
6/13/2012,8.1,0,20.6,17.8,19.2
6/14/2012,0,0,25,16.7,20.85
6/15/2012,0,0,26.7,15.6,21.15
6/16/2012,0,0,26.7,15.6,21.15
6/17/2012,0,0,22.8,14.4,18.6
6/18/2012,0,0,22.2,13.9,18.05
6/19/2012,0,0,25,17.2,21.1
6/20/2012,0,0,34.4,21.1,27.75
6/21/2012,0,0,34.4,26.1,30.25
6/22/2012,8.9,0,32.2,21.1,26.65
6/23/2012,0,0,28.9,20.6,24.75
6/24/2012,1.5,0,28.9,18.9,23.9
6/25/2012,3.8,0,23.3,16.7,20
6/26/2012,0,0,22.2,14.4,18.3
6/27/2012,0,0,27.2,16.7,21.95
6/28/2012,0,0,31.1,20,25.55
6/29/2012,5.3,0,33.9,20,26.95
6/30/2012,0,0,33.9,25,29.45
7/1/2012,0,0,34.4,23.3,28.85
7/2/2012,0,0,31.1,22.2,26.65
7/3/2012,0,0,31.7,21.7,26.7
7/4/2012,1.5,0,33.3,21.1,27.2
7/5/2012,0,0,35,25,30
7/6/2012,0,0,33.9,22.2,28.05
7/7/2012,12.7,0,36.1,22.2,29.15
7/8/2012,2.3,0,33.3,22.2,27.75
7/9/2012,0,0,30,22.8,26.4
7/10/2012,0,0,30.6,20.6,25.6
7/11/2012,0,0,29.4,21.7,25.55
7/12/2012,0,0,31.7,21.1,26.4
7/13/2012,0,0,31.7,23.3,27.5
7/14/2012,0,0,29.4,22.8,26.1
7/15/2012,6.6,0,31.7,21.7,26.7
7/16/2012,0,0,32.8,21.1,26.95
7/17/2012,0,0,35.6,23.3,29.45
7/18/2012,44.7,0,37.8,22.8,30.3
7/19/2012,0.5,0,24.4,20,22.2
7/20/2012,14.7,0,22.2,16.1,19.15
7/21/2012,0,0,25.6,16.1,20.85
7/22/2012,0,0,28.3,18.3,23.3
7/23/2012,3.8,0,30,21.7,25.85
7/24/2012,0,0,32.8,23.3,28.05
7/25/2012,0,0,29.4,19.4,24.4
7/26/2012,15.2,0,31.1,20,25.55
7/27/2012,0,0,30.6,21.7,26.15
7/28/2012,4.6,0,27.2,20,23.6
7/29/2012,0.3,0,26.7,20,23.35
7/30/2012,0,0,27.2,20,23.6
7/31/2012,0,0,26.7,21.1,23.9
8/1/2012,16.3,0,25.6,21.1,23.35
8/2/2012,0,0,30.6,21.1,25.85
8/3/2012,0,0,31.7,23.9,27.8
8/4/2012,0,0,32.2,23.9,28.05
8/5/2012,5.6,0,32.8,22.8,27.8
8/6/2012,0.3,0,30,22.2,26.1
8/7/2012,0,0,28.3,20,24.15
8/8/2012,0,0,30,22.8,26.4
8/9/2012,0,0,31.1,22.8,26.95
8/10/2012,6.1,0,26.7,21.1,23.9
8/11/2012,0,0,30.6,23.9,27.25
8/12/2012,0,0,30.6,22.8,26.7
8/13/2012,0,0,30,20.6,25.3
8/14/2012,0.3,0,26.1,22.2,24.15
8/15/2012,14.5,0,27.8,19.4,23.6
8/16/2012,0,0,29.4,18.9,24.15
8/17/2012,3.8,0,31.1,18.3,24.7
8/18/2012,8.1,0,26.1,17.2,21.65
8/19/2012,0,0,23.3,16.7,20
8/20/2012,0,0,25.6,18.3,21.95
8/21/2012,0,0,27.8,18.9,23.35
8/22/2012,0,0,27.8,20,23.9
8/23/2012,0,0,29.4,20.6,25
8/24/2012,0,0,30.6,20.6,25.6
8/25/2012,0,0,30,21.1,25.55
8/26/2012,0,0,28.9,20,24.45
8/27/2012,15.5,0,27.2,21.1,24.15
8/28/2012,3.6,0,30.6,22.8,26.7
8/29/2012,0,0,26.1,19.4,22.75
8/30/2012,0,0,27.8,16.1,21.95
8/31/2012,0,0,32.8,20.6,26.7
9/1/2012,0,0,32.8,23.3,28.05
9/2/2012,0,0,27.8,21.7,24.75
9/3/2012,0,0,26.1,21.7,23.9
9/4/2012,3.3,0,26.7,21.1,23.9
9/5/2012,1.8,0,26.7,21.7,24.2
9/6/2012,0,0,26.7,20.6,23.65
9/7/2012,0,0,30.6,21.7,26.15
9/8/2012,9.9,0,27.2,17.2,22.2
9/9/2012,0,0,25.6,17.2,21.4
9/10/2012,0,0,22.2,14.4,18.3
9/11/2012,0,0,22.8,12.2,17.5
9/12/2012,0,0,26.7,15,20.85
9/13/2012,0,0,27.2,17.2,22.2
9/14/2012,0,0,26.7,17.8,22.25
9/15/2012,0.3,0,22.8,15.6,19.2
9/16/2012,0,0,23.9,13.3,18.6
9/17/2012,0,0,25.6,13.9,19.75
9/18/2012,39.1,0,23.9,19.4,21.65
9/19/2012,0,0,21.1,13.9,17.5
9/20/2012,0,0,20.6,12.2,16.4
9/21/2012,0,0,23.9,15.6,19.75
9/22/2012,5.6,0,24.4,15.6,20
9/23/2012,0,0,20,12.8,16.4
9/24/2012,0,0,19.4,11.7,15.55
9/25/2012,0,0,22.2,12.2,17.2
9/26/2012,0.3,0,25,17.2,21.1
9/27/2012,1.5,0,23.9,17.2,20.55
9/28/2012,49.8,0,20.6,15.6,18.1
9/29/2012,0,0,18.3,13.9,16.1
9/30/2012,0,0,20,12.8,16.4
10/1/2012,0,0,21.1,11.1,16.1
10/2/2012,9.7,0,20.6,16.7,18.65
10/3/2012,0,0,22.8,17.2,20
10/4/2012,0,0,23.3,18.9,21.1
10/5/2012,0,0,25.6,16.1,20.85
10/6/2012,0,0,25,12.2,18.6
10/7/2012,4.8,0,12.2,7.8,10
10/8/2012,0,0,12.8,6.7,9.75
10/9/2012,0.8,0,14.4,10,12.2
10/10/2012,6.4,0,18.9,11.7,15.3
10/11/2012,0,0,15,8.3,11.65
10/12/2012,0,0,13.3,5.6,9.45
10/13/2012,0,0,11.7,3.3,7.5
10/14/2012,0,0,21.1,11.7,16.4
10/15/2012,5.1,0,21.7,15,18.35
10/16/2012,0,0,15,8.9,11.95
10/17/2012,0,0,16.1,6.7,11.4
10/18/2012,0,0,18.3,10,14.15
10/19/2012,22.6,0,18.9,16.1,17.5
10/20/2012,0,0,20.6,12.2,16.4
10/21/2012,0,0,18.3,9.4,13.85
10/22/2012,0,0,18.9,9.4,14.15
10/23/2012,0.8,0,18.3,12.2,15.25
10/24/2012,0,0,15,13.3,14.15
10/25/2012,0,0,16.7,12.8,14.75
10/26/2012,0,0,18.3,13.9,16.1
10/27/2012,0,0,18.3,15,16.65
10/28/2012,0,0,15,12.8,13.9
10/29/2012,17,0,16.7,11.1,13.9
10/30/2012,6.9,0,12.2,8.3,10.25
10/31/2012,0.3,0,10,6.7,8.35
11/1/2012,0,0,10.6,6.1,8.35
11/2/2012,0,0,11.7,5.6,8.65
11/3/2012,0,0,10.6,4.4,7.5
11/4/2012,0,0,10.6,3.9,7.25
11/5/2012,0,0,7.2,1.7,4.45
11/6/2012,0,0,5.6,-0.6,2.5
11/7/2012,28.4,109,5,-0.6,2.2
11/8/2012,1.5,10,8.9,0,4.45
11/9/2012,0,0,11.7,2.2,6.95
11/10/2012,0,0,12.8,5.6,9.2
11/11/2012,0,0,17.8,10,13.9
11/12/2012,0,0,18.9,8.9,13.9
11/13/2012,2.3,0,16.7,4.4,10.55
11/14/2012,0,0,8.3,2.8,5.55
11/15/2012,0,0,7.2,1.7,4.45
11/16/2012,0,0,7.8,3.3,5.55
11/17/2012,0,0,10.6,3.9,7.25
11/18/2012,0,0,9.4,3.3,6.35
11/19/2012,0,0,8.3,2.8,5.55
11/20/2012,0,0,10.6,4.4,7.5
11/21/2012,0,0,11.7,4.4,8.05
11/22/2012,0,0,12.2,5,8.6
11/23/2012,0.3,0,13.3,6.1,9.7
11/24/2012,0,0,10,1.7,5.85
11/25/2012,0,0,4.4,0.6,2.5
11/26/2012,0,0,8.9,2.2,5.55
11/27/2012,13.5,0,5.6,1.1,3.35
11/28/2012,0,0,5,1.1,3.05
11/29/2012,0,0,6.1,1.1,3.6
11/30/2012,0,0,7.8,3.3,5.55
12/1/2012,0,0,5,2.2,3.6
12/2/2012,1,0,11.1,5,8.05
12/3/2012,0,0,15.6,9.4,12.5
12/4/2012,1.8,0,16.7,8.3,12.5
12/5/2012,0,0,14.4,1.7,8.05
12/6/2012,0,0,4.4,-1.7,1.35
12/7/2012,3.6,0,7.8,1.7,4.75
12/8/2012,9.1,0,10,6.7,8.35
12/9/2012,4.6,0,10,5.6,7.8
12/10/2012,0.8,0,15,6.7,10.85
12/11/2012,1.5,0,14.4,5,9.7
12/12/2012,0,0,6.1,2.2,4.15
12/13/2012,0,0,7.8,2.2,5
12/14/2012,0,0,8.9,2.8,5.85
12/15/2012,0,0,8.3,3.3,5.8
12/16/2012,10.2,0,8.3,5.6,6.95
12/17/2012,7.4,0,6.1,4.4,5.25
12/18/2012,13,0,12.2,6.1,9.15
12/19/2012,0,0,8.3,3.9,6.1
12/20/2012,0.5,0,8.3,1.7,5
12/21/2012,17.8,0,13.3,2.2,7.75
12/22/2012,0,0,3.3,2.2,2.75
12/23/2012,0,0,5.6,1.7,3.65
12/24/2012,1.8,0,4.4,0.6,2.5
12/25/2012,1.5,0,5,0,2.5
12/26/2012,25.1,10,3.9,-2.2,0.85
12/27/2012,15.7,0,3.9,-1.1,1.4
12/28/2012,0,0,2.8,-1.1,0.85
12/29/2012,6.6,0,1.1,-1.1,0
12/30/2012,0,0,1.1,-2.2,-0.55
12/31/2012,0,0,3.3,-2.2,0.55
1/1/2013,0,0,4.4,-3.3,0.55
1/2/2013,0,0,0.6,-5.6,-2.5
1/3/2013,0,0,0,-4.4,-2.2
1/4/2013,0,0,2.8,-1.1,0.85
1/5/2013,0,0,5.6,0,2.8
1/6/2013,0,0,7.8,1.1,4.45
1/7/2013,0,0,7.2,2.8,5
1/8/2013,0,0,8.9,1.7,5.3
1/9/2013,0,0,9.4,3.9,6.65
1/10/2013,0,0,8.3,4.4,6.35
1/11/2013,14,0,7.8,2.8,5.3
1/12/2013,0.5,0,8.3,5.6,6.95
1/13/2013,0,0,10,6.1,8.05
1/14/2013,2.3,0,13.3,3.3,8.3
1/15/2013,3,0,3.3,1.7,2.5
1/16/2013,17.5,0,2.8,0,1.4
1/17/2013,0,0,6.1,1.7,3.9
1/18/2013,0,0,1.7,-3.9,-1.1
1/19/2013,0,0,10.6,-1.1,4.75
1/20/2013,0,0,11.7,-1.1,5.3
1/21/2013,0,0,0,-3.3,-1.65
1/22/2013,0,0,-2.8,-10.6,-6.7
1/23/2013,0,0,-6.7,-11.7,-9.2
1/24/2013,0,0,-5.6,-11.1,-8.35
1/25/2013,1.8,38,-4.4,-10.6,-7.5
1/26/2013,0,0,-2.8,-9.4,-6.1
1/27/2013,0,0,1.1,-7.2,-3.05
1/28/2013,5.6,0,2.2,-1.7,0.25
1/29/2013,1.5,0,9.4,2.2,5.8
1/30/2013,1,0,15,3.9,9.45
1/31/2013,22.9,0,16.1,-1.1,7.5
2/1/2013,0,0,-0.6,-4.4,-2.5
2/2/2013,0.5,3,-1.7,-7.2,-4.45
2/3/2013,0.5,8,-1.1,-4.4,-2.75
2/4/2013,0,0,-1.1,-5,-3.05
2/5/2013,0.5,10,0,-2.2,-1.1
2/6/2013,0,0,3.9,-1.7,1.1
2/7/2013,0,0,0,-3.3,-1.65
2/8/2013,29.2,160,1.1,-2.8,-0.85
2/9/2013,9.7,130,0,-6.1,-3.05
2/10/2013,0,0,2.2,-7.8,-2.8
2/11/2013,12.4,0,7.2,1.1,4.15
2/12/2013,0,0,6.7,2.2,4.45
2/13/2013,0.8,0,6.7,0.6,3.65
2/14/2013,0,0,7.8,0.6,4.2
2/15/2013,0,0,12.8,2.8,7.8
2/16/2013,0.5,0,5,-0.6,2.2
2/17/2013,0,0,0,-7.8,-3.9
2/18/2013,0,0,1.7,-8.3,-3.3
2/19/2013,3.8,0,9.4,0.6,5
2/20/2013,0,0,3.3,-3.9,-0.3
2/21/2013,0,0,1.1,-4.4,-1.65
2/22/2013,0,0,3.3,-3.9,-0.3
2/23/2013,6.6,0,5.6,2.2,3.9
2/24/2013,0.3,0,8.3,1.1,4.7
2/25/2013,0,0,7.2,0,3.6
2/26/2013,3.6,0,6.7,1.7,4.2
2/27/2013,39.6,0,8.3,2.2,5.25
2/28/2013,0,0,10.6,3.9,7.25
3/1/2013,0,0,7.2,2.2,4.7
3/2/2013,0,0,4.4,-0.6,1.9
3/3/2013,0,0,4.4,-1.7,1.35
3/4/2013,0,0,5.6,-2.8,1.4
3/5/2013,0,0,9.4,-0.6,4.4
3/6/2013,0,0,5.6,3.3,4.45
3/7/2013,4.8,0,3.3,0.6,1.95
3/8/2013,13.7,102,5.6,-0.6,2.5
3/9/2013,0,0,12.8,1.7,7.25
3/10/2013,0,0,10,2.2,6.1
3/11/2013,0,0,12.2,4.4,8.3
3/12/2013,20.1,0,13.9,6.1,10
3/13/2013,0,0,11.1,3.3,7.2
3/14/2013,0,0,5,-1.7,1.65
3/15/2013,0,0,8.3,-1.1,3.6
3/16/2013,3,8,5,0,2.5
3/17/2013,0,0,3.3,-1.7,0.8
3/18/2013,16.5,76,1.7,-2.2,-0.25
3/19/2013,9.1,0,6.1,0.6,3.35
3/20/2013,0,0,7.2,0,3.6
3/21/2013,0,0,4.4,-1.1,1.65
3/22/2013,0,0,5,-2.2,1.4
3/23/2013,0,0,7.8,0,3.9
3/24/2013,0,0,8.3,0.6,4.45
3/25/2013,4.3,0,4.4,2.2,3.3
3/26/2013,0,0,11.7,2.8,7.25
3/27/2013,0,0,11.7,2.2,6.95
3/28/2013,0,0,10.6,2.8,6.7
3/29/2013,0,0,12.8,4.4,8.6
3/30/2013,0,0,15,4.4,9.7
3/31/2013,2,0,12.2,6.7,9.45
4/1/2013,0,0,16.7,2.8,9.75
4/2/2013,0,0,6.1,0.6,3.35
4/3/2013,0,0,7.8,0.6,4.2
4/4/2013,0,0,11.7,0.6,6.15
4/5/2013,0,0,17.8,5,11.4
4/6/2013,0,0,11.1,1.7,6.4
4/7/2013,0,0,12.8,4.4,8.6
4/8/2013,0,0,22.8,10.6,16.7
4/9/2013,0,0,27.8,10.6,19.2
4/10/2013,12.4,0,23.3,12.8,18.05
4/11/2013,0,0,15.6,8.3,11.95
4/12/2013,16,0,8.3,5,6.65
4/13/2013,0.3,0,14.4,5,9.7
4/14/2013,0,0,13.9,7.8,10.85
4/15/2013,0,0,15,6.7,10.85
4/16/2013,0,0,17.2,8.3,12.75
4/17/2013,0.5,0,21.7,12.8,17.25
4/18/2013,0.3,0,15,10.6,12.8
4/19/2013,1.3,0,21.7,12.8,17.25
4/20/2013,1.5,0,15.6,6.1,10.85
4/21/2013,0,0,12.8,2.8,7.8
4/22/2013,0,0,12.8,5,8.9
4/23/2013,0,0,11.7,5,8.35
4/24/2013,0,0,20.6,6.7,13.65
4/25/2013,0,0,18.9,7.8,13.35
4/26/2013,0,0,19.4,10,14.7
4/27/2013,0,0,21.7,8.9,15.3
4/28/2013,0,0,20.6,10.6,15.6
4/29/2013,1,0,13.9,11.1,12.5
4/30/2013,0,0,20,10.6,15.3
5/1/2013,0,0,20.6,8.3,14.45
5/2/2013,0,0,22.2,9.4,15.8
5/3/2013,0,0,18.9,9.4,14.15
5/4/2013,0,0,20.6,8.9,14.75
5/5/2013,0,0,17.8,7.8,12.8
5/6/2013,0,0,20.6,7.8,14.2
5/7/2013,0,0,23.3,11.1,17.2
5/8/2013,76.7,0,17.2,12.8,15
5/9/2013,12.7,0,20,12.2,16.1
5/10/2013,0.3,0,26.1,15,20.55
5/11/2013,27.7,0,21.1,16.1,18.6
5/12/2013,0,0,21.1,10.6,15.85
5/13/2013,0,0,14.4,7.2,10.8
5/14/2013,0,0,16.1,5.6,10.85
5/15/2013,0,0,20.6,11.1,15.85
5/16/2013,0,0,26.1,16.7,21.4
5/17/2013,0,0,22.2,14.4,18.3
5/18/2013,0.3,0,18.3,13.3,15.8
5/19/2013,15.2,0,15,12.8,13.9
5/20/2013,0,0,26.1,14.4,20.25
5/21/2013,0,0,30,20,25
5/22/2013,0,0,25.6,15,20.3
5/23/2013,46,0,26.7,17.8,22.25
5/24/2013,7.6,0,18.3,7.2,12.75
5/25/2013,3.6,0,12.2,7.2,9.7
5/26/2013,0,0,18.9,8.9,13.9
5/27/2013,0,0,22.8,10.6,16.7
5/28/2013,13.2,0,20,13.3,16.65
5/29/2013,0,0,27.8,14.4,21.1
5/30/2013,0,0,32.2,22.2,27.2
5/31/2013,0,0,32.2,23.9,28.05
6/1/2013,0,0,32.2,22.8,27.5
6/2/2013,21.6,0,31.1,20.6,25.85
6/3/2013,22.1,0,25.6,18.9,22.25
6/4/2013,0,0,23.9,13.9,18.9
6/5/2013,0,0,23.3,14.4,18.85
6/6/2013,3.3,0,21.1,15,18.05
6/7/2013,105.7,0,17.2,15,16.1
6/8/2013,12.2,0,25,13.9,19.45
6/9/2013,0,0,26.7,17.2,21.95
6/10/2013,35.1,0,21.1,16.7,18.9
6/11/2013,2.3,0,26.7,17.8,22.25
6/12/2013,0,0,24.4,18.3,21.35
6/13/2013,32,0,20.6,12.8,16.7
6/14/2013,9.7,0,22.2,11.7,16.95
6/15/2013,0,0,26.7,16.1,21.4
6/16/2013,0,0,26.7,18.3,22.5
6/17/2013,0.3,0,28.9,20.6,24.75
6/18/2013,5.1,0,28.9,17.8,23.35
6/19/2013,0,0,25,15,20
6/20/2013,0,0,26.7,16.7,21.7
6/21/2013,0,0,27.8,17.8,22.8
6/22/2013,0,0,28.9,18.3,23.6
6/23/2013,0,0,31.1,21.1,26.1
6/24/2013,0,0,33.3,23.3,28.3
6/25/2013,0,0,32.8,22.8,27.8
6/26/2013,1.3,0,29.4,23.3,26.35
6/27/2013,6.1,0,30,22.8,26.4
6/28/2013,0,0,29.4,22.8,26.1
6/29/2013,0,0,28.3,21.7,25
6/30/2013,0,0,30,22.8,26.4
7/1/2013,21.3,0,25,22.2,23.6
7/2/2013,2,0,27.8,22.2,25
7/3/2013,13.5,0,28.3,22.8,25.55
7/4/2013,0,0,30.6,23.9,27.25
7/5/2013,0,0,32.2,24.4,28.3
7/6/2013,0,0,33.3,25.6,29.45
7/7/2013,0,0,33.3,25.6,29.45
7/8/2013,5.6,0,31.7,22.8,27.25
7/9/2013,5.8,0,31.1,23.3,27.2
7/10/2013,0,0,29.4,23.9,26.65
7/11/2013,0,0,28.9,24.4,26.65
7/12/2013,6.4,0,25,20,22.5
7/13/2013,1.5,0,27.2,19.4,23.3
7/14/2013,0,0,32.2,23.3,27.75
7/15/2013,0,0,34.4,25.6,30
7/16/2013,0,0,34.4,25,29.7
7/17/2013,0,0,36.1,26.1,31.1
7/18/2013,0,0,36.7,27.2,31.95
7/19/2013,0,0,35.6,28.3,31.95
7/20/2013,0,0,33.9,27.2,30.55
7/21/2013,0,0,31.7,24.4,28.05
7/22/2013,1.5,0,30,23.9,26.95
7/23/2013,7.9,0,30.6,22.8,26.7
7/24/2013,0,0,28.3,20,24.15
7/25/2013,0.3,0,20,17.8,18.9
7/26/2013,0,0,28.3,18.3,23.3
7/27/2013,0,0,27.8,21.1,24.45
7/28/2013,6.1,0,25.6,21.1,23.35
7/29/2013,0.3,0,29.4,20.6,25
7/30/2013,0,0,28.3,19.4,23.85
7/31/2013,0,0,28.3,19.4,23.85
8/1/2013,16.5,0,24.4,18.9,21.65
8/2/2013,0,0,28.3,19.4,23.85
8/3/2013,1.5,0,25.6,20,22.8
8/4/2013,0,0,26.7,18.9,22.8
8/5/2013,0,0,25.6,16.7,21.15
8/6/2013,0,0,27.8,17.8,22.8
8/7/2013,0,0,26.7,21.1,23.9
8/8/2013,11.7,0,27.2,21.1,24.15
8/9/2013,1.3,0,29.4,23.3,26.35
8/10/2013,0,0,28.3,21.1,24.7
8/11/2013,0,0,27.2,18.3,22.75
8/12/2013,1.3,0,27.8,21.1,24.45
8/13/2013,21.6,0,25,20,22.5
8/14/2013,0,0,23.3,16.1,19.7
8/15/2013,0,0,25.6,15,20.3
8/16/2013,0,0,27.8,17.8,22.8
8/17/2013,0,0,28.9,17.8,23.35
8/18/2013,0,0,24.4,20,22.2
8/19/2013,0,0,26.1,18.9,22.5
8/20/2013,0,0,31.1,20,25.55
8/21/2013,0,0,32.2,22.2,27.2
8/22/2013,6.4,0,25.6,21.7,23.65
8/23/2013,0,0,27.8,21.7,24.75
8/24/2013,0,0,26.7,18.3,22.5
8/25/2013,0,0,28.3,17.8,23.05
8/26/2013,1,0,28.9,20,24.45
8/27/2013,0.3,0,30.6,21.7,26.15
8/28/2013,10.9,0,30,21.7,25.85
8/29/2013,0,0,26.7,21.7,24.2
8/30/2013,0,0,29.4,21.1,25.25
8/31/2013,0,0,30,22.8,26.4
9/1/2013,0,0,28.9,23.9,26.4
9/2/2013,1.3,0,27.8,23.3,25.55
9/3/2013,0.8,0,27.8,20,23.9
9/4/2013,0,0,27.8,18.3,23.05
9/5/2013,0,0,26.7,17.8,22.25
9/6/2013,0,0,22.2,13.9,18.05
9/7/2013,0,0,26.7,15,20.85
9/8/2013,0,0,28.3,17.8,23.05
9/9/2013,0,0,22.8,13.9,18.35
9/10/2013,0.3,0,30.6,20,25.3
9/11/2013,0,0,35.6,25,30.3
9/12/2013,40.6,0,30.6,21.1,25.85
9/13/2013,1.5,0,25,15,20
9/14/2013,0,0,19.4,12.2,15.8
9/15/2013,0,0,22.8,10.6,16.7
9/16/2013,0.8,0,22.8,13.3,18.05
9/17/2013,0,0,18.3,10,14.15
9/18/2013,0,0,22.2,10.6,16.4
9/19/2013,0,0,25.6,12.8,19.2
9/20/2013,0,0,26.1,15.6,20.85
9/21/2013,18.3,0,25,16.1,20.55
9/22/2013,11.4,0,20.6,12.2,16.4
9/23/2013,0,0,18.9,10,14.45
9/24/2013,0,0,22.8,8.3,15.55
9/25/2013,0,0,22.8,11.1,16.95
9/26/2013,0,0,21.7,14.4,18.05
9/27/2013,0,0,20.6,13.9,17.25
9/28/2013,0,0,22.8,13.3,18.05
9/29/2013,0,0,22.2,13.9,18.05
9/30/2013,0,0,23.9,13.3,18.6
10/1/2013,0,0,27.8,15,21.4
10/2/2013,0,0,28.3,17.8,23.05
10/3/2013,0,0,25.6,17.2,21.4
10/4/2013,0,0,30,18.9,24.45
10/5/2013,0,0,24.4,17.8,21.1
10/6/2013,0,0,21.1,18.3,19.7
10/7/2013,6.4,0,24.4,15.6,20
10/8/2013,0,0,19.4,12.2,15.8
10/9/2013,0,0,16.7,11.7,14.2
10/10/2013,0,0,18.3,12.2,15.25
10/11/2013,0.5,0,20,15.6,17.8
10/12/2013,0,0,22.2,15.6,18.9
10/13/2013,0,0,18.3,13.3,15.8
10/14/2013,0,0,18.9,11.1,15
10/15/2013,0,0,22.2,11.7,16.95
10/16/2013,0,0,19.4,13.3,16.35
10/17/2013,0.5,0,22.8,16.1,19.45
10/18/2013,0,0,20,12.8,16.4
10/19/2013,0.3,0,17.8,11.1,14.45
10/20/2013,0,0,17.2,10,13.6
10/21/2013,0,0,18.9,10,14.45
10/22/2013,0,0,19.4,10.6,15
10/23/2013,0,0,12.8,7.2,10
10/24/2013,0,0,12.2,5,8.6
10/25/2013,0,0,11.7,4.4,8.05
10/26/2013,0,0,12.8,5,8.9
10/27/2013,0,0,14.4,7.8,11.1
10/28/2013,0,0,16.1,6.1,11.1
10/29/2013,0,0,13.3,6.7,10
10/30/2013,0,0,15.6,8.3,11.95
10/31/2013,1.5,0,18.9,11.7,15.3
11/1/2013,3.3,0,21.1,15,18.05
11/2/2013,0,0,20,12.8,16.4
11/3/2013,0,0,12.8,2.8,7.8
11/4/2013,0,0,7.8,1.7,4.75
11/5/2013,0,0,12.8,5,8.9
11/6/2013,0,0,16.1,9.4,12.75
11/7/2013,3.3,0,17.8,6.7,12.25
11/8/2013,0,0,10,4.4,7.2
11/9/2013,0,0,10,3.3,6.65
11/10/2013,0,0,16.1,6.7,11.4
11/11/2013,0,0,11.7,6.1,8.9
11/12/2013,0.8,0,11.1,-0.5,5.3
11/13/2013,0,0,3.9,-1.6,1.15
11/14/2013,0,0,11.1,0.6,5.85
11/15/2013,0,0,13.9,6.7,10.3
